Date,Change...,y,atr,trueHigh,macd,signal,dn,up,chaikinAD,tdi,di,TRIX
2004-07-19,-1.191522742,-1,19.11171586,750.4,-1.340593798,-1.336573667,-724.8273113,-784.4963554,29625727.63,-712.98,-1815.74,-0.212247942
2004-07-20,-1.087420043,-1,18.70373615,750.4,-1.367281465,-1.342715227,-724.4062471,-784.6134196,29290771.63,-834.13,-1761.3,-0.210313503
2004-07-21,1.843962008,1,18.75632643,756.44,-1.198903321,-1.313952846,-725.2006608,-784.6726725,29404986.4,-993.53,-1677.3,-0.20681564
2004-07-22,-1.903573515,-1,18.83873168,753.32,-1.167200129,-1.284602302,-723.6687248,-784.4206085,29693385.42,-1153.53,-1583.8,-0.203248943
2004-07-23,-0.016158787,-1,18.20096513,743.65,-1.183906693,-1.26446318,-722.5219688,-782.0773645,29612775.29,-1390.54,-1447.52,-0.200119055
2004-07-26,-0.99795257,-1,17.59803905,739.56,-1.197752189,-1.251120982,-721.2198418,-779.7134915,29709323.94,-1635.92,-1313.48,-0.197372188
2004-07-27,-0.134472501,-1,17.26175055,739.6,-1.170607331,-1.235018252,-720.6567713,-776.349562,30015834.33,-1834.27,-1216.33,-0.194560569
2004-07-28,1.152320212,1,16.76519694,748.82,-1.072769658,-1.202568533,-723.8388681,-769.2444653,30007544.95,-2047.18,-1110.48,-0.190950537
2004-07-29,-0.247172295,-1,16.56411144,744.42,-1.132119136,-1.188478654,-727.8910465,-760.4092868,29688809,-2216.63,-1032.57,-0.188219126
2004-07-30,1.000533801,1,16.14596063,741.32,-1.11528151,-1.173839225,-727.8773087,-758.3093579,29496049.24,-2376.13,-943.01,-0.18552607
2004-08-02,-0.643239862,-1,16.11767772,735.34,-1.259514728,-1.190974325,-724.8494565,-758.3368768,29213798.24,-2497.87,-883.28,-0.184541652
2004-08-03,1.013076891,1,15.57641503,728.13,-1.285032062,-1.209785873,-723.6257613,-756.3395721,29335636.34,-2495.19,-859.12,-0.183935086
2004-08-04,-0.940201531,-1,15.56524253,729.41,-1.25857623,-1.219543944,-721.9918309,-755.0828358,29619411.34,-2527.49,-816.55,-0.183140076
2004-08-05,0.16862944,1,15.63201092,743.37,-1.072540781,-1.190143311,-722.1463538,-753.8149796,30012748.48,-2568.77,-782.37,-0.180501375
2004-08-06,-1.290105603,-1,15.35901014,745.05,-1.016299235,-1.155374496,-722.2085087,-752.8061579,29737659.81,-2461.35,-816.35,-0.17746529
2004-08-09,-0.720757545,-1,15.55550941,742.61,-0.872115429,-1.098722683,-722.4449778,-751.3726889,29997693.02,-2327.53,-847.66,-0.173134962
2004-08-10,-0.432538774,-1,15.17797303,748.63,-0.679090501,-1.014796246,-722.6995181,-750.8278152,30335128.6,-2145.91,-927.5,-0.167066529
2004-08-11,0.531644893,1,14.80740353,758.61,-0.472412595,-0.906319516,-721.4913103,-753.3663564,30142019.93,-1972.42,-1004.03,-0.159208272
2004-08-12,0.314715959,1,14.74758899,767.03,-0.159054891,-0.756866591,-720.0086144,-758.004719,30447872.24,-1855.35,-1015.44,-0.148525141
2004-08-13,-0.507369245,-1,14.85347549,777.84,0.18655432,-0.568182409,-717.4270549,-764.4829451,30736837.18,-1762.29,-982.47,-0.13481498
2004-08-16,-0.222932399,-1,14.55679867,777.96,0.430601432,-0.368425641,-715.0609703,-769.8056964,30808169.4,-1715.13,-935.7,-0.119325075
2004-08-17,1.129417846,1,14.56845591,783.48,0.586065326,-0.177527447,-713.4959546,-774.8327121,30598905.39,-1692.81,-881.97,-0.103118854
2004-08-18,0.234750918,1,14.04285191,776.15,0.723273026,0.002632647,-712.2211755,-778.1284911,30658394.07,-1627.1,-848.48,-0.086452605
2004-08-19,0.914393616,1,14.22479106,789.78,0.982554555,0.198617029,-710.1091258,-784.8415409,30941159.23,-1673.23,-744.77,-0.068036058
2004-08-20,-0.343677476,-1,13.64944884,789.23,1.163439507,0.391581525,-709.1144203,-790.6705797,31084478.12,-1750.39,-635.54,-0.048830077
2004-08-23,0.617033162,1,13.62734535,796.84,1.290682438,0.571401707,-708.9947873,-796.2042127,30987994.23,-1794.44,-536.59,-0.029485197
2004-08-24,0.473560592,1,13.51396354,793.5,1.423053507,0.741732067,-709.7430004,-800.8719996,31203670.86,-1882.36,-430.38,-0.009970903
2004-08-25,-0.169119317,-1,13.59582329,804.83,1.628797125,0.919145079,-708.9179127,-807.2150873,31435526.35,-1987.69,-295.16,0.010507106
2004-08-26,0.514944587,1,13.32469306,813.77,1.833003332,1.10191673,-708.949016,-814.7983173,31361874,-1990.96,-180.37,0.031873631
2004-08-27,0.30115649,1,12.89435784,814.05,1.970674755,1.275668335,-709.9300391,-821.1602942,31353452.79,-1995.36,-68.11,0.053322266
2004-08-30,0.154263853,1,12.85190371,815.05,2.002614452,1.421057558,-714.8171271,-824.7122062,31152183.18,-1962.23,45.73,0.073636013
2004-08-31,-0.567567903,-1,12.47962487,805.26,1.987504123,1.534346871,-720.8459215,-826.3307452,31345369.16,-1768.91,184.61,0.092324161
2004-09-01,-0.00746668,-1,12.71608024,817.37,2.090877899,1.645653077,-727.8318544,-828.1281456,31689983.11,-1579.66,289.86,0.110810896
2004-09-02,0.162718998,1,12.38564593,823.83,2.210982574,1.758718976,-732.1828132,-832.1041868,32084222.11,-1365.29,410.73,0.129296722
2004-09-03,0.263403858,1,12.37024265,826.26,2.246718626,1.856318906,-738.133862,-834.4464713,32117940.1,-1131.81,507.93,0.146813249
2004-09-06,0.35945363,1,12.04379675,824.98,2.282735149,1.941602155,-745.8003263,-835.351007,32404630.44,-907.19,598.51,0.163413515
2004-09-07,-0.23295034,-1,11.70352555,824.96,2.230250202,1.999331764,-752.9234471,-835.7555529,32102227.67,-716.16,692.39,0.178128512
2004-09-08,0.168539326,1,11.7997023,828.38,2.134018473,2.026269106,-759.1192756,-836.1140577,31742085.96,-530.96,771.74,0.19056171
2004-09-09,-0.02451431,-1,11.96829499,823.19,2.093358639,2.039687012,-764.5141398,-836.2758602,32111158.15,-332.3,892.49,0.201489369
2004-09-10,0.508590062,1,12.59413106,837.37,2.178887352,2.06752708,-767.7166551,-838.9026782,32430349.4,-135.35,999.88,0.212464292
2004-09-13,0.694693546,1,12.81740742,852.06,2.371155663,2.128252797,-769.2104862,-844.9525138,32816105.08,86.41,1161.91,0.224736908
2004-09-14,0.68434459,1,12.74830689,859.93,2.487041303,2.200010498,-771.2271415,-850.8078585,32624296.77,255.59,1306.93,0.237365421
2004-09-15,0.011745085,1,12.38057068,856.39,2.539608816,2.267930162,-775.4449336,-854.5077331,32402993.17,428.9,1437.67,0.249601114
2004-09-16,-0.534897664,-1,12.85767277,863.12,2.595689441,2.333482018,-777.6544827,-859.0978507,32484684.03,594.89,1569.48,0.261512932
2004-09-17,-0.120414319,-1,12.90283901,859.57,2.538814249,2.374548464,-781.2173351,-861.9959982,32262899.38,720.15,1728.72,0.271803532
2004-09-20,0.159177465,1,13.0433505,862.98,2.547974891,2.409233749,-784.7064954,-865.2171712,32295055.57,837.38,1872.28,0.281344131
2004-09-21,0.271919894,1,12.62668261,861.31,2.527451421,2.432877284,-789.2871572,-867.4785094,32239876.1,995.65,2010.91,0.28983935
2004-09-22,0.542495479,1,13.73120528,863.19,2.27246914,2.400795655,-793.2724842,-867.9738492,31877199.1,1121.49,2125.68,0.294619331
2004-09-23,-0.692132679,-1,13.48254776,835.1,1.995347617,2.319706047,-795.337202,-867.7904646,31898316.67,1184.55,2199.99,0.29567181
2004-09-24,-0.108475557,-1,13.47165149,836.38,1.778661679,2.211497174,-797.6615541,-867.4804459,32018321.71,1211.8,2235.47,0.293955717
2004-09-30,-0.260785963,-1,13.17867639,836.54,1.617214765,2.092640692,-800.8461449,-866.8228551,32219129.93,1268.42,2279.58,0.290313011
2004-10-01,0.049096505,1,13.04162807,846.01,1.576369453,1.989386444,-806.0816211,-865.5980455,32515619.93,1359.45,2342,0.286283683
2004-10-04,1.549627073,1,14.59794035,880.84,1.856170336,1.962743223,-806.9850049,-870.8376618,32874135.93,1466.66,2438.34,0.285616377
2004-10-05,0.188456473,1,14.34451604,887.61,2.088506636,1.987895905,-805.8576216,-878.152045,33058074.2,1532.01,2489.76,0.287597182
2004-10-06,0.124316261,1,14.50990775,896.24,2.268024286,2.043921581,-805.5505842,-885.2000825,33036467.89,1620.51,2549.39,0.291476418
2004-10-07,-0.006760944,-1,14.36277149,891.25,2.360487858,2.107234837,-806.6421018,-890.4088982,33053342.79,1693,2605.69,0.296135799
2004-10-08,-0.84036461,-1,14.39257352,892.12,2.36767301,2.159322471,-809.2170979,-894.1472354,32845367.18,1764.08,2653.34,0.300533142
2004-10-11,-0.546869682,-1,13.99953256,882.05,2.342704637,2.195998904,-813.2429309,-896.0134024,33137319.09,1774.24,2663.08,0.304305388
2004-10-12,-0.324590573,-1,14.74528023,881.11,2.0836239,2.173523904,-818.9666623,-894.9303377,32812700.65,1704.5,2633.49,0.304760118
2004-10-13,0.602500903,1,14.65061736,866.07,1.839360161,2.106691155,-822.4264428,-894.2888905,32661504.68,1649.91,2608.46,0.302283822
2004-10-14,-0.828096896,-1,14.76914469,856.18,1.538676046,1.993088133,-822.1935409,-894.3111258,32679001.79,1640.82,2595.11,0.296428884
2004-10-15,-1.024060097,-1,14.89063435,849.92,1.241924059,1.842855318,-820.9677836,-894.3995498,32687939.61,1618.36,2566.91,0.287485771
2004-10-18,0.363446326,1,14.63916047,851.97,1.0541131,1.685106875,-820.498302,-894.3700314,32791392.5,1562.4,2533.78,0.276928878
2004-10-19,1.485376118,1,14.69922044,863.75,0.964882921,1.541062084,-820.6758289,-894.4885044,32678772.32,1471.61,2484.52,0.266012352
2004-10-20,-0.50831415,-1,15.65570469,855.77,0.630299288,1.358909525,-818.7927713,-894.8368953,32323542.33,1327.19,2409.26,0.252017993
2004-10-21,0.196714981,1,15.70958293,831.05,0.285167814,1.144161183,-814.1742254,-896.0227746,32235692.27,1150.19,2317.68,0.2350734
2004-10-22,0.425283014,1,15.40675558,832.1,0.081666763,0.931662299,-810.9701145,-896.2238855,32291828.33,1012.57,2246.76,0.216994466
2004-10-25,-1.456222756,-1,16.24627304,828.17,-0.269230485,0.691483742,-804.9716175,-898.6323825,32269356.28,869.92,2167.62,0.196269402
2004-10-26,0.499913381,1,15.7186821,817,-0.489742274,0.455238539,-802.1690334,-899.8336332,32291405.37,708.68,2068.17,0.174552015
2004-10-27,0.863954774,1,15.92306195,822.3,-0.694235746,0.225343682,-799.0671707,-901.0821626,32190189.87,486.64,1940.74,0.152122856
2004-10-28,1.968119915,1,16.47355753,833.54,-0.620523434,0.056170259,-798.6485961,-901.1614039,32470989.87,233.34,1790.05,0.132079708
2004-10-29,-0.797802145,-1,16.16758913,835.26,-0.543231276,-0.063710048,-797.5249549,-901.1650451,32702514.97,-13.16,1648.49,0.114330909
2004-11-01,-0.277897561,-1,15.78704705,842.16,-0.468622313,-0.144692501,-796.6137987,-898.3608679,32658385.61,-261.05,1512.3,0.098715659
2004-11-02,0.470286959,1,15.66297226,849.71,-0.299530735,-0.175660148,-797.3894206,-893.7772461,32784340.49,-474.04,1391.56,0.086132004
2004-11-03,0.255117106,1,15.7506171,861.16,-0.026904866,-0.145909091,-799.5160599,-888.4242735,33036537.16,-644.34,1290.34,0.077524465
2004-11-04,-0.099878056,-1,15.32914445,861.05,0.092756016,-0.09817607,-801.8189166,-883.0284167,32769384.16,-850.67,1169.93,0.070984832
2004-11-05,1.320488722,1,15.24706271,865.38,0.274959783,-0.023548899,-804.2193276,-878.393339,32705424.06,-1034.1,1064.93,0.067059924
2004-11-08,0.577450388,1,15.59727251,865.94,0.276474632,0.036455807,-806.6304301,-873.3662366,32444718.17,-1154.44,993.9,0.063600949
2004-11-09,-0.073276524,-1,15.18961019,850.13,0.25597286,0.080359217,-807.4781257,-870.558541,32373018.31,-1254.6,945.39,0.060316969
2004-11-10,0.400402772,1,15.27535232,860.54,0.391680711,0.142623516,-807.6173493,-870.2096507,32664751.31,-1317.72,917.75,0.058887862
2004-11-11,-0.45087968,-1,15.02282715,867.25,0.499892298,0.214077273,-807.0021168,-872.3235499,32658804.77,-1396.9,882.68,0.058888784
2004-11-12,1.651069363,1,15.4733395,882.59,0.722961789,0.315854176,-804.9606337,-877.863033,32652622.41,-1503.64,838.36,0.061485166
2004-11-15,0.366158304,1,15.44238668,891.71,0.940988596,0.44088106,-802.4418588,-884.0451412,32586062.03,-1706.14,732.2,0.066461694
2004-11-16,0.072535219,1,15.0372162,885.55,1.046664892,0.562037826,-800.9766413,-887.7270253,32336887.47,-1862.1,627.66,0.07241896
2004-11-17,0.530452539,1,14.89884362,889.71,1.198261049,0.689282471,-800.3022314,-893.2067686,32431196.71,-2023.57,525.82,0.079788826
2004-11-18,0.108423121,1,14.77106907,888.07,1.214027096,0.794231396,-802.5208811,-896.7397856,32132254.51,-2187.04,418.65,0.086952357
2004-11-19,0.313984289,1,15.04456414,882.12,1.131079779,0.861601073,-804.9727698,-898.6278969,31907676.6,-2338.08,315.26,0.092792586
2004-11-22,-1.11876175,-1,15.60709527,867.03,0.895955279,0.868471914,-811.4739569,-896.3557098,31862980.41,-2456.08,207,0.095669681
2004-11-23,0.884716291,1,15.38087418,862.43,0.797726876,0.854322906,-817.9559149,-894.3244185,32045336.07,-2472.06,161.43,0.097268396
2004-11-24,-0.10460251,-1,15.59509745,873.73,0.824050698,0.848268465,-826.3141763,-891.4898237,32322590.7,-2476.53,131.93,0.099042598
2004-11-25,0.150132942,1,15.10973335,879.92,0.834432221,0.845501216,-830.851329,-891.449671,32145008.6,-2478.76,116.35,0.100804594
2004-11-26,0.610895254,1,15.95618097,883.85,0.700430423,0.816487057,-835.8976239,-889.9263761,31863065.94,-2472.75,94.16,0.100951112
2004-11-29,0.355428145,1,15.64216804,867.37,0.654678939,0.784125434,-840.1118265,-888.3601735,32071295.63,-2453.4,80.38,0.10055667
2004-11-30,0.04391033,1,15.96844175,878.06,0.728049528,0.772910253,-842.962718,-888.149282,32404420.63,-2413.79,70.73,0.100977186
2004-12-01,-0.408855887,-1,15.38355306,878.91,0.765322089,0.77139262,-844.0589606,-889.0650394,32549304.39,-2298.26,111,0.101769522
2004-12-02,1.635492701,1,15.47829927,893.51,0.852535897,0.787621275,-844.8097882,-891.5675451,32307077.78,-2146.79,178.05,0.103468962
2004-12-03,0.734079855,1,15.51270646,893.42,0.89650787,0.809398594,-845.169384,-893.5289493,32187195.29,-2030.86,223.06,0.105543038
2004-12-06,-0.795422356,-1,15.46537029,882.55,0.812584439,0.810035763,-847.3630499,-893.2349501,32103716.54,-1896.82,293.38,0.106544764
2004-12-07,-0.335343095,-1,15.16927241,872.39,0.648920013,0.777812613,-851.339778,-891.2585553,31767560.54,-1758.18,348.93,0.105650872
2004-12-08,-0.643385555,-1,15.27646724,871.74,0.611117544,0.744473599,-852.9026988,-890.6936345,32113852.54,-1595.35,437.19,0.104371387
2004-12-09,-0.129625806,-1,15.32743386,871.87,0.478866398,0.691352159,-853.1592643,-890.605069,32027751.95,-1435.26,483.33,0.101690619
2004-12-10,0.098686884,1,15.73261716,862.77,0.218234454,0.596728618,-849.6515655,-891.4174345,31844160.66,-1300.27,509.92,0.096288759
2004-12-13,-0.415458365,-1,15.31028736,847.92,0.004899304,0.478362755,-845.4367701,-891.6148965,31902288.89,-1170.51,533.43,0.088869288
2004-12-14,0.215588723,1,14.89955255,852.26,-0.114601554,0.359769893,-842.8129024,-891.1194309,32013656.52,-1055.75,544.87,0.080600978
2004-12-15,0.658111608,1,15.22601308,868.87,-0.02685254,0.282445406,-843.0755238,-888.8391429,32323637.49,-959.68,539.72,0.073812975
2004-12-16,0.124303669,1,14.84058358,878.67,0.087040174,0.24336436,-843.3470325,-887.9809675,32317970.42,-822.44,567.89,0.068718814
2004-12-17,0.060661554,1,14.66197046,880.95,0.188280986,0.232347685,-843.292831,-888.4358356,32343294.65,-706.52,578.81,0.065090878
2004-12-20,-0.323380526,-1,14.60682972,884.49,0.349701488,0.255818446,-845.0660343,-889.557299,32693864.84,-608.3,606,0.063507893
2004-12-21,-0.159446348,-1,14.35134188,887.38,0.458015596,0.296257876,-845.8066685,-891.2346649,32754579.81,-535.59,630.2,0.063270494
2004-12-22,0.609410752,1,14.07124603,890.81,0.542442639,0.345494828,-845.6153577,-893.190309,32616369.33,-513.55,624.6,0.064034029
2004-12-23,0.785618873,1,14.29544274,890.32,0.542745034,0.38494487,-845.5326625,-893.8323375,32463369.81,-489.03,614.05,0.064806827
2004-12-24,0.059301159,1,13.77433969,879.92,0.564499827,0.420855861,-845.9138487,-894.5811513,32746546.81,-472.12,586.64,0.065815081
2004-12-27,0.215928721,1,13.42902971,882.78,0.54818707,0.446322103,-846.6961895,-895.2994772,32678192.25,-372.8,579.8,0.066617722
2004-12-28,-0.279367831,-1,13.10909902,881.28,0.542350883,0.465527859,-846.8399028,-895.7580972,32789923.98,-274.67,589.85,0.067334605
2004-12-29,-1.047323065,-1,13.33202052,884.27,0.584744778,0.489371243,-846.8472504,-896.0754162,33047825.98,-176.01,590.73,0.068496314
2004-12-30,0.218259129,1,13.22473334,896.1,0.71694429,0.534885852,-846.3072915,-897.1907085,33288022.89,-58.25,620.3,0.071064422
2005-01-03,0.008929369,1,12.75582381,897.59,0.791740237,0.586256729,-845.5144877,-898.9435123,33246307.46,57.47,661.33,0.074320342
2005-01-04,-0.352463327,-1,12.5918364,895.4,0.779392291,0.624883841,-845.4018183,-900.8031817,33038957.57,171.52,729.36,0.077251825
2005-01-05,-1.350772353,-1,12.67241951,886.9,0.745295246,0.648966122,-846.2775759,-901.5620908,33381528.62,239.57,751.84,0.079627934
2005-01-06,-0.786271874,-1,12.84081812,886.31,0.58421917,0.636016732,-846.9984315,-901.8519018,32986831.62,251.41,734.18,0.080070827
2005-01-07,0.583050225,1,12.79290254,878.89,0.447298551,0.598273096,-847.9296362,-901.8336971,32891631.97,239.48,706.67,0.078960179
2005-01-10,0.22736668,1,12.50983807,875,0.365199264,0.551658329,-851.5341945,-900.4278055,33116338.61,261.55,706.55,0.076995162
2005-01-11,0.069779679,1,12.64342107,884.29,0.388498137,0.519026291,-858.4237862,-897.1472138,33480771.61,277.09,708.31,0.075390923
2005-01-12,0.020355313,1,12.36603385,886.79,0.363633282,0.487947689,-865.6551573,-893.2655093,33306005.16,266.42,687.99,0.073603597
2005-01-13,0.154540186,1,12.19774572,886.73,0.389957746,0.4683497,-868.5787524,-892.2632476,33527566.34,186.7,648.54,0.072211369
2005-01-14,-0.6448043,-1,13.33219245,905.52,0.582870033,0.491253767,-868.30294,-894.7653933,33873728.73,84.34,606.07,0.073030165
2005-01-17,1.118108496,1,13.80203585,925.01,0.887942709,0.570591555,-862.6937517,-904.9105817,34159962.52,25.48,592.22,0.077184295
2005-01-18,0.047666508,1,13.29974757,926.85,1.092338359,0.674940916,-859.036734,-912.8375993,33789814.75,-42.21,579.43,0.083375446
2005-01-19,0.303073096,1,13.23619417,926.71,1.200388273,0.780030388,-857.3350424,-918.2302909,33506157.79,-73.57,587.26,0.090407809
2005-01-20,-0.640640859,-1,12.91646602,916.27,1.209362476,0.865896805,-857.0876114,-921.0523886,33273252.27,-133.17,563.06,0.097111846
2005-01-21,0.073677381,1,13.00243273,920.35,1.292908804,0.951299205,-857.1752632,-924.4940701,33688153.11,-112.04,593.59,0.104325927
2005-01-24,-0.152238449,-1,13.27154468,928.52,1.373731869,1.035785738,-857.4811547,-928.5421786,33875351.03,-37.22,661.84,0.111979857
2005-01-25,-0.776722167,-1,13.17000577,923.11,1.350183254,1.098665241,-858.8318568,-930.8861432,33936692.74,31.57,724.2,0.118863961
2005-01-26,0.398863512,1,13.3078625,930.2,1.42054871,1.163041935,-859.907064,-934.5526026,34188674.48,112.42,799.07,0.126067561
2005-01-27,0.180151025,1,13.0473009,930.59,1.440096112,1.21845277,-861.3081196,-937.8118804,34096455,165.81,847.31,0.13299269
2005-01-28,-0.084336177,-1,12.77035083,924.91,1.409868686,1.256735953,-861.7943801,-940.1519532,34204929.65,174.37,872.7,0.139086231
2005-01-31,-0.065104873,-1,12.79461149,934.1,1.466694647,1.298727692,-861.8283356,-943.6366644,34572052.94,206.57,915.82,0.145373213
2005-02-01,-0.272327651,-1,12.56785352,932.7,1.415481151,1.322078384,-862.9677945,-946.2102055,34197758.89,180.56,917,0.150619205
2005-02-02,0.247918674,1,12.24872113,926.54,1.33949351,1.325561409,-865.7994996,-947.4735004,34080142.04,156.31,916.95,0.154602333
2005-02-03,0.107440528,1,12.06595533,930.73,1.328425326,1.326134193,-869.9262142,-948.4031191,34318953.43,184.48,939.52,0.158129928
2005-02-04,-0.062446839,-1,11.9433871,936.45,1.345550963,1.330017547,-875.6297478,-948.6879189,34488438.95,236.08,980.57,0.161550772
2005-02-07,0.921214718,1,12.2260023,949.45,1.478187351,1.359651508,-881.4099221,-950.3887446,34883445.38,329.51,1046.59,0.166182652
2005-02-11,-0.517283157,-1,12.28271642,949.19,1.547170746,1.397155355,-886.8856936,-951.3413064,35219317.39,401.25,1122.19,0.171240333
2005-02-14,1.054654097,1,12.87466525,967.8,1.73291145,1.464306574,-890.5048663,-955.7921337,35515834.72,492.2,1206.73,0.17802921
2005-02-15,0.098467024,1,12.51290345,968.88,1.891416737,1.549728607,-894.9732816,-959.6517184,36063775.72,578.84,1292.49,0.186144691
2005-02-16,0.488192552,1,12.57769606,979,2.014750894,1.642733064,-896.58255,-965.6451167,36003145.91,623.81,1348.05,0.195107377
